,index,LoadHourlyAvg,Percentile
915,915,3218.616,0.986
916,916,3218.4,0.986
917,917,3218.4,0.986
918,918,3218.3100000000013,0.986
919,919,3218.0399999999995,0.986
920,920,3217.86,0.986
921,921,3217.6800000000007,0.986
922,922,3217.5,0.986
923,923,3217.2120000000004,0.986
924,924,3216.927272727273,0.986
925,925,3216.6900000000005,0.986
926,926,3216.338181818181,0.986
927,927,3216.0000000000005,0.986
928,928,3215.97,0.986
929,929,3215.5200000000004,0.986
930,930,3215.340000000001,0.986
931,931,3215.16,0.986
932,932,3215.16,0.985
933,933,3215.07,0.985
934,934,3214.7100000000005,0.985
935,935,3214.7100000000005,0.985
936,936,3214.620000000001,0.985
937,937,3214.350000000001,0.985
938,938,3214.188,0.985
939,939,3212.4600000000005,0.985
940,940,3212.3700000000013,0.985
941,941,3212.100000000001,0.985
942,942,3211.83,0.985
943,943,3211.74,0.985
944,944,3211.56,0.985
945,945,3211.2900000000004,0.985
946,946,3211.2000000000007,0.985
947,947,3210.9300000000007,0.985
948,948,3210.9300000000007,0.985
949,949,3209.67,0.985
950,950,3209.130000000001,0.985
951,951,3208.9500000000007,0.985
952,952,3207.78,0.985
953,953,3207.06,0.985
954,954,3206.88,0.985
955,955,3205.8720000000008,0.985
956,956,3205.6363636363635,0.985
957,957,3205.4400000000014,0.985
958,958,3205.26,0.985
959,959,3204.684,0.985
960,960,3204.180000000001,0.985
961,961,3204.0000000000005,0.985
962,962,3203.869090909092,0.985
963,963,3203.28,0.985
964,964,3202.0200000000004,0.985
965,965,3201.9054545454546,0.985
966,966,3201.4800000000014,0.985
967,967,3201.414545454546,0.985
968,968,3201.021818181818,0.985
969,969,3200.7960000000007,0.985
970,970,3200.67,0.985
971,971,3200.4327272727282,0.985
972,972,3200.13,0.985
973,973,3200.0400000000004,0.985
974,974,3199.860000000001,0.985
975,975,3199.86,0.985
976,976,3198.870000000001,0.985
977,977,3198.24,0.985
978,978,3198.15,0.985
979,979,3197.16,0.985
980,980,3196.800000000001,0.985
981,981,3196.8,0.985
982,982,3196.8,0.985
983,983,3196.8,0.985
984,984,3196.8,0.985
985,985,3196.8,0.985
986,986,3196.44,0.985
987,987,3196.210909090909,0.985
988,988,3195.5040000000004,0.985
989,989,3195.090000000001,0.985
990,990,3194.550000000001,0.985
991,991,3194.550000000001,0.985
992,992,3193.5600000000004,0.985
993,993,3193.0690909090918,0.985
994,994,3192.9300000000007,0.985
995,995,3192.1199999999994,0.985
996,996,3191.4,0.984
997,997,3191.3100000000013,0.984
998,998,3191.22,0.984
999,999,3190.860000000001,0.984
1000,1000,3190.32,0.984
1001,1001,3189.78,0.984
1002,1002,3189.6,0.984
1003,1003,3189.33,0.984
1004,1004,3189.15,0.984
1005,1005,3188.7490909090916,0.984
1006,1006,3188.340000000001,0.984
1007,1007,3187.8900000000012,0.984
1008,1008,3186.36,0.984
1009,1009,3186.196363636364,0.984
1010,1010,3186.09,0.984
1011,1011,3186.09,0.984
1012,1012,3185.91,0.984
1013,1013,3185.73,0.984
1014,1014,3185.73,0.984
1015,1015,3185.3700000000013,0.984
1016,1016,3185.2145454545453,0.984
1017,1017,3185.1900000000005,0.984
1018,1018,3184.2899999999995,0.984
1019,1019,3184.056,0.984
1020,1020,3183.4800000000014,0.984
1021,1021,3183.3,0.984
1022,1022,3183.03,0.984
1023,1023,3183.03,0.984
1024,1024,3182.94,0.984
1025,1025,3182.4654545454546,0.984
1026,1026,3182.4,0.984
1027,1027,3181.23,0.984
1028,1028,3181.14,0.984
1029,1029,3180.8700000000013,0.984
1030,1030,3180.501818181818,0.984
1031,1031,3179.4300000000007,0.984
1032,1032,3179.43,0.984
1033,1033,3179.4120000000007,0.984
1034,1034,3179.34,0.984
1035,1035,3178.832727272727,0.984
1036,1036,3177.99,0.984
1037,1037,3177.360000000001,0.984
1038,1038,3177.36,0.984
1039,1039,3177.27,0.984
1040,1040,3177.1636363636358,0.984
1041,1041,3177.0000000000005,0.984
1042,1042,3176.770909090909,0.984
1043,1043,3175.830000000001,0.984
1044,1044,3175.74,0.984
1045,1045,3175.74,0.984
1046,1046,3175.524000000001,0.984
1047,1047,3175.200000000001,0.984
1048,1048,3174.6600000000008,0.984
1049,1049,3174.57,0.984
1050,1050,3174.48,0.984
1051,1051,3174.3900000000012,0.984
1052,1052,3174.2100000000005,0.984
1053,1053,3173.85,0.984
1054,1054,3173.49,0.984
1055,1055,3172.843636363637,0.984
1056,1056,3172.23,0.984
1057,1057,3171.9600000000005,0.984
1058,1058,3171.510000000001,0.984
1059,1059,3171.24,0.984
1060,1060,3170.4300000000007,0.983
1061,1061,3169.080000000001,0.983
1062,1062,3168.81,0.983
1063,1063,3168.450000000001,0.983
1064,1064,3167.91,0.983
1065,1065,3167.4600000000005,0.983
1066,1066,3167.370000000001,0.983
1067,1067,3167.01,0.983
1068,1068,3167.01,0.983
1069,1069,3166.92,0.983
1070,1070,3166.830000000001,0.983
1071,1071,3166.2000000000007,0.983
1072,1072,3165.84,0.983
1073,1073,3163.86,0.983
1074,1074,3163.4100000000008,0.983
1075,1075,3163.41,0.983
1076,1076,3163.23,0.983
1077,1077,3162.9600000000005,0.983
1078,1078,3161.880000000001,0.983
1079,1079,3160.3500000000013,0.983
1080,1080,3160.26,0.983
1081,1081,3160.1781818181826,0.983
1082,1082,3160.0800000000013,0.983
1083,1083,3159.99,0.983
1084,1084,3159.972,0.983
1085,1085,3159.81,0.983
1086,1086,3159.2700000000004,0.983
1087,1087,3159.196363636364,0.983
1088,1088,3158.6400000000012,0.983
1089,1089,3158.64,0.983
1090,1090,3158.3127272727274,0.983
1091,1091,3158.0181818181813,0.983
1092,1092,3157.92,0.983
1093,1093,3157.527272727273,0.983
1094,1094,3157.3309090909092,0.983
1095,1095,3157.2000000000007,0.983
1096,1096,3156.84,0.983
1097,1097,3156.39,0.983
1098,1098,3156.39,0.983
1099,1099,3156.030000000001,0.983
1100,1100,3155.563636363637,0.983
1101,1101,3153.78,0.983
1102,1102,3153.6900000000005,0.983
1103,1103,3153.1679999999997,0.983
1104,1104,3153.15,0.983
1105,1105,3153.137142857143,0.983
1106,1106,3152.1600000000008,0.983
1107,1107,3150.8509090909088,0.983
1108,1108,3150.6545454545453,0.983
1109,1109,3150.5399999999995,0.983
1110,1110,3150.360000000001,0.983
1111,1111,3150.2700000000004,0.983
1112,1112,3150.0,0.983
1113,1113,3149.82,0.983
1114,1114,3149.64,0.983
1115,1115,3149.370000000001,0.983
1116,1116,3149.28,0.983
1117,1117,3149.2799999999993,0.983
1118,1118,3148.92,0.983
1119,1119,3148.789090909092,0.983
1120,1120,3148.2981818181825,0.983
1121,1121,3147.336,0.983
1122,1122,3147.2181818181825,0.983
1123,1123,3147.2181818181816,0.983
1124,1124,3146.727272727273,0.982
1125,1125,3146.334545454545,0.982
1126,1126,3146.220000000001,0.982
1127,1127,3146.13,0.982
1128,1128,3146.0400000000004,0.982
1129,1129,3145.9418181818182,0.982
1130,1130,3145.7700000000004,0.982
1131,1131,3145.156363636364,0.982
1132,1132,3144.8618181818183,0.982
1133,1133,3144.06,0.982
1134,1134,3142.9800000000014,0.982
1135,1135,3140.82,0.982
1136,1136,3140.443636363636,0.982
1137,1137,3140.100000000001,0.982
1138,1138,3139.65,0.982
1139,1139,3139.56,0.982
1140,1140,3139.2654545454548,0.982
1141,1141,3139.200000000001,0.982
1142,1142,3139.200000000001,0.982
1143,1143,3139.11,0.982
1144,1144,3138.283636363637,0.982
1145,1145,3138.185454545455,0.982
1146,1146,3136.32,0.982
1147,1147,3135.9600000000005,0.982
1148,1148,3135.78,0.982
1149,1149,3135.6899999999987,0.982
1150,1150,3135.0600000000013,0.982
1151,1151,3134.7900000000004,0.982
1152,1152,3134.7899999999995,0.982
1153,1153,3134.07,0.982
1154,1154,3133.17,0.982
1155,1155,3132.36,0.982
1156,1156,3132.1800000000007,0.982
1157,1157,3132.108000000001,0.982
1158,1158,3132.0000000000005,0.982
1159,1159,3132.0,0.982
1160,1160,3131.73,0.982
1161,1161,3131.4109090909087,0.982
1162,1162,3131.1000000000013,0.982
1163,1163,3130.65,0.982
1164,1164,3130.470000000001,0.982
1165,1165,3130.47,0.982
1166,1166,3130.036363636364,0.982
1167,1167,3129.643636363637,0.982
1168,1168,3129.120000000001,0.982
1169,1169,3128.8680000000004,0.982
1170,1170,3128.858181818182,0.982
1171,1171,3128.850000000001,0.982
1172,1172,3128.67,0.982
1173,1173,3128.67,0.982
1174,1174,3128.269090909091,0.982
1175,1175,3127.9500000000007,0.982
1176,1176,3127.680000000001,0.982
1177,1177,3127.68,0.982
1178,1178,3127.59,0.982
1179,1179,3127.4100000000008,0.982
1180,1180,3127.32,0.982
1181,1181,3127.32,0.982
1182,1182,3126.69,0.982
1183,1183,3126.600000000001,0.982
1184,1184,3126.384,0.982
1185,1185,3126.3054545454547,0.982
1186,1186,3126.1090909090917,0.982
1187,1187,3126.1090909090913,0.982
1188,1188,3125.7163636363643,0.982
1189,1189,3125.43,0.981
1190,1190,3125.34,0.981
1191,1191,3125.304,0.981
1192,1192,3125.25,0.981
1193,1193,3124.800000000001,0.981
1194,1194,3124.6200000000013,0.981
1195,1195,3124.620000000001,0.981
1196,1196,3123.2618181818184,0.981
1197,1197,3122.91,0.981
1198,1198,3122.82,0.981
1199,1199,3122.550000000001,0.981
1200,1200,3122.1900000000005,0.981
1201,1201,3121.887272727273,0.981
1202,1202,3121.887272727273,0.981
1203,1203,3121.65,0.981
1204,1204,3121.2000000000007,0.981
1205,1205,3119.0400000000004,0.981
1206,1206,3118.9500000000007,0.981
1207,1207,3118.5000000000005,0.981
1208,1208,3118.4509090909087,0.981
1209,1209,3118.254545454545,0.981
1210,1210,3118.254545454545,0.981
1211,1211,3117.8699999999994,0.981
1212,1212,3117.665454545455,0.981
1213,1213,3117.469090909092,0.981
1214,1214,3117.3120000000013,0.981
1215,1215,3117.24,0.981
1216,1216,3117.15,0.981
1217,1217,3116.664,0.981
1218,1218,3115.26,0.981
1219,1219,3115.125,0.981
1220,1220,3114.936000000001,0.981
1221,1221,3114.81,0.981
1222,1222,3114.360000000001,0.981
1223,1223,3114.2880000000005,0.981
1224,1224,3114.2700000000004,0.981
1225,1225,3113.316000000001,0.981
1226,1226,3113.100000000001,0.981
1227,1227,3112.9200000000005,0.981
1228,1228,3112.65,0.981
1229,1229,3112.65,0.981
1230,1230,3112.110000000001,0.981
1231,1231,3111.21,0.981
1232,1232,3110.9400000000005,0.981
1233,1233,3110.76,0.981
1234,1234,3110.58,0.981
1235,1235,3110.49,0.981
1236,1236,3110.4,0.981
1237,1237,3110.4,0.981
1238,1238,3110.4,0.981
1239,1239,3110.4,0.981
1240,1240,3110.4,0.981
1241,1241,3110.4,0.981
1242,1242,3110.4,0.981
1243,1243,3110.4,0.981
1244,1244,3110.3018181818184,0.981
1245,1245,3109.7700000000004,0.981
1246,1246,3109.59,0.981
1247,1247,3109.5,0.981
1248,1248,3108.6000000000013,0.981
1249,1249,3108.338181818182,0.981
1250,1250,3107.9159999999997,0.981
1251,1251,3107.7899999999995,0.981
1252,1252,3107.34,0.981
1253,1253,3107.1600000000008,0.98
1254,1254,3107.16,0.98
1255,1255,3106.98,0.98
1256,1256,3106.26,0.98
1257,1257,3106.080000000001,0.98
1258,1258,3105.81,0.98
1259,1259,3105.630000000001,0.98
1260,1260,3105.5890909090917,0.98
1261,1261,3105.27,0.98
1262,1262,3105.09,0.98
1263,1263,3104.04,0.98
1264,1264,3103.9200000000005,0.98
1265,1265,3103.7236363636357,0.98
1266,1266,3103.650000000001,0.98
1267,1267,3103.65,0.98
1268,1268,3102.349090909091,0.98
1269,1269,3101.9563636363628,0.98
1270,1270,3101.58,0.98
1271,1271,3100.860000000001,0.98
1272,1272,3100.6800000000007,0.98
1273,1273,3099.6900000000005,0.98
1274,1274,3099.5018181818177,0.98
1275,1275,3099.4800000000005,0.98
1276,1276,3099.0599999999995,0.98
1277,1277,3098.6181818181817,0.98
1278,1278,3098.1600000000008,0.98
1279,1279,3096.720000000001,0.98
1280,1280,3096.0,0.98
1281,1281,3095.378181818182,0.98
1282,1282,3095.1900000000005,0.98
1283,1283,3094.92,0.98
1284,1284,3094.69090909091,0.98
1285,1285,3094.2900000000013,0.98
1286,1286,3093.57,0.98
1287,1287,3093.48,0.98
1288,1288,3093.12,0.98
1289,1289,3092.760000000001,0.98
1290,1290,3092.6290909090912,0.98
1291,1291,3092.4,0.98
1292,1292,3092.0400000000004,0.98
1293,1293,3091.9500000000007,0.98
1294,1294,3091.9499999999994,0.98
1295,1295,3091.59,0.98
1296,1296,3091.3527272727283,0.98
1297,1297,3090.9600000000005,0.98
1298,1298,3090.510000000001,0.98
1299,1299,3090.3709090909088,0.98
1300,1300,3089.97,0.98
1301,1301,3089.97,0.98
1302,1302,3089.52,0.98
1303,1303,3089.232,0.98
1304,1304,3088.800000000001,0.98
1305,1305,3088.7100000000005,0.98
1306,1306,3088.26,0.98
1307,1307,3088.26,0.98
1308,1308,3087.621818181818,0.98
1309,1309,3087.2700000000013,0.98
1310,1310,3087.0,0.98
1311,1311,3086.82,0.98
1312,1312,3086.3454545454547,0.98
1313,1313,3086.009999999999,0.98
1314,1314,3085.74,0.98
1315,1315,3085.74,0.98
1316,1316,3085.47,0.98
1317,1317,3084.774545454545,0.979
1318,1318,3084.75,0.979
1319,1319,3084.39,0.979
1320,1320,3084.39,0.979
1321,1321,3084.2100000000014,0.979
1322,1322,3083.850000000001,0.979
1323,1323,3083.76,0.979
1324,1324,3083.6945454545453,0.979
1325,1325,3083.13,0.979
1326,1326,3082.4181818181823,0.979
1327,1327,3082.41,0.979
1328,1328,3082.14,0.979
1329,1329,3081.600000000001,0.979
1330,1330,3080.3563636363633,0.979
1331,1331,3080.25,0.979
1332,1332,3080.1600000000008,0.979
1333,1333,3079.9636363636373,0.979
1334,1334,3079.669090909091,0.979
1335,1335,3079.620000000001,0.979
1336,1336,3079.4400000000005,0.979
1337,1337,3078.9818181818187,0.979
1338,1338,3078.9818181818177,0.979
1339,1339,3078.392727272728,0.979
1340,1340,3077.6400000000012,0.979
1341,1341,3076.92,0.979
1342,1342,3076.11,0.979
1343,1343,3075.48,0.979
1344,1344,3074.76,0.979
1345,1345,3074.67,0.979
1346,1346,3074.4,0.979
1347,1347,3074.4,0.979
1348,1348,3074.004000000001,0.979
1349,1349,3073.950000000001,0.979
1350,1350,3073.9500000000007,0.979
1351,1351,3073.9500000000007,0.979
1352,1352,3073.860000000001,0.979
1353,1353,3073.5000000000005,0.979
1354,1354,3072.816000000001,0.979
1355,1355,3072.78,0.979
1356,1356,3072.4036363636365,0.979
1357,1357,3072.33,0.979
1358,1358,3072.1090909090913,0.979
1359,1359,3072.0,0.979
1360,1360,3071.34,0.979
1361,1361,3071.127272727273,0.979
1362,1362,3070.98,0.979
1363,1363,3070.7100000000005,0.979
1364,1364,3070.5381818181822,0.979
1365,1365,3070.4400000000005,0.979
1366,1366,3070.35,0.979
1367,1367,3070.26,0.979
1368,1368,3069.63,0.979
1369,1369,3069.4800000000005,0.979
1370,1370,3069.2700000000004,0.979
1371,1371,3068.64,0.979
1372,1372,3068.4600000000005,0.979
1373,1373,3068.28,0.979
1374,1374,3068.19,0.979
1375,1375,3067.38,0.979
1376,1376,3066.57,0.979
1377,1377,3066.57,0.979
1378,1378,3066.2100000000005,0.979
1379,1379,3066.120000000001,0.979
1380,1380,3066.120000000001,0.979
1381,1381,3066.03,0.978
1382,1382,3065.85,0.978
1383,1383,3064.590000000001,0.978
1384,1384,3064.14,0.978
1385,1385,3064.0581818181818,0.978
1386,1386,3064.05,0.978
1387,1387,3063.33,0.978
1388,1388,3063.0600000000013,0.978
1389,1389,3063.0600000000013,0.978
1390,1390,3061.8,0.978
1391,1391,3061.5054545454545,0.978
1392,1392,3060.9,0.978
1393,1393,3060.0000000000005,0.978
1394,1394,3060.0,0.978
1395,1395,3059.010000000001,0.978
1396,1396,3058.65,0.978
1397,1397,3058.2360000000012,0.978
1398,1398,3057.93,0.978
1399,1399,3057.3,0.978
1400,1400,3057.120000000001,0.978
1401,1401,3056.6700000000005,0.978
1402,1402,3056.596363636364,0.978
1403,1403,3056.13,0.978
1404,1404,3056.0400000000013,0.978
1405,1405,3055.9499999999994,0.978
1406,1406,3055.418181818182,0.978
1407,1407,3055.41,0.978
1408,1408,3055.32,0.978
1409,1409,3054.829090909091,0.978
1410,1410,3054.15,0.978
1411,1411,3053.9454545454546,0.978
1412,1412,3053.700000000001,0.978
1413,1413,3053.1599999999994,0.978
1414,1414,3053.061818181819,0.978
1415,1415,3052.98,0.978
1416,1416,3052.800000000001,0.978
1417,1417,3052.800000000001,0.978
1418,1418,3052.8,0.978
1419,1419,3052.8,0.978
1420,1420,3052.8,0.978
1421,1421,3052.7100000000005,0.978
1422,1422,3052.44,0.978
1423,1423,3052.2763636363643,0.978
1424,1424,3051.72,0.978
1425,1425,3051.4500000000007,0.978
1426,1426,3051.196363636364,0.978
1427,1427,3049.812,0.978
1428,1428,3049.65,0.978
1429,1429,3049.5600000000013,0.978
1430,1430,3049.4699999999993,0.978
1431,1431,3049.2327272727275,0.978
1432,1432,3049.134545454546,0.978
1433,1433,3048.75,0.978
1434,1434,3048.3,0.978
1435,1435,3047.367272727272,0.978
1436,1436,3046.860000000001,0.978
1437,1437,3046.8,0.978
1438,1438,3046.5000000000005,0.978
1439,1439,3046.32,0.978
1440,1440,3046.140000000001,0.978
1441,1441,3045.78,0.978
1442,1442,3045.708,0.978
1443,1443,3045.6,0.978
1444,1444,3045.24,0.978
1445,1445,3044.97,0.978
1446,1446,3044.4218181818183,0.977
1447,1447,3043.538181818182,0.977
1448,1448,3042.99,0.977
1449,1449,3042.5400000000004,0.977
1450,1450,3042.360000000001,0.977
1451,1451,3042.252,0.977
1452,1452,3041.9100000000008,0.977
1453,1453,3041.6400000000012,0.977
1454,1454,3041.64,0.977
1455,1455,3041.550000000001,0.977
1456,1456,3041.550000000001,0.977
1457,1457,3041.28,0.977
1458,1458,3040.470000000001,0.977
1459,1459,3040.47,0.977
1460,1460,3040.396363636364,0.977
1461,1461,3039.48,0.977
1462,1462,3039.21,0.977
1463,1463,3039.12,0.977
1464,1464,3038.31,0.977
1465,1465,3037.8240000000005,0.977
1466,1466,3037.8,0.977
1467,1467,3037.4100000000008,0.977
1468,1468,3036.2727272727275,0.977
1469,1469,3036.06,0.977
1470,1470,3035.683636363637,0.977
1471,1471,3035.4300000000007,0.977
1472,1472,3035.4,0.977
1473,1473,3035.34,0.977
1474,1474,3035.2500000000005,0.977
1475,1475,3035.25,0.977
1476,1476,3034.6036363636363,0.977
1477,1477,3034.350000000001,0.977
1478,1478,3033.600000000001,0.977
1479,1479,3033.229090909091,0.977
1480,1480,3032.532,0.977
1481,1481,3032.4600000000005,0.977
1482,1482,3032.4240000000004,0.977
1483,1483,3032.1900000000005,0.977
1484,1484,3032.100000000001,0.977
1485,1485,3032.100000000001,0.977
1486,1486,3031.992,0.977
1487,1487,3031.854545454545,0.977
1488,1488,3031.83,0.977
1489,1489,3031.5600000000004,0.977
1490,1490,3031.200000000001,0.977
1491,1491,3031.11,0.977
1492,1492,3030.96,0.977
1493,1493,3030.66,0.977
1494,1494,3030.3818181818187,0.977
1495,1495,3029.76,0.977
1496,1496,3029.6700000000005,0.977
1497,1497,3029.67,0.977
1498,1498,3029.4,0.977
1499,1499,3029.22,0.977
1500,1500,3028.968,0.977
1501,1501,3028.8,0.977
1502,1502,3028.614545454546,0.977
1503,1503,3028.5360000000005,0.977
1504,1504,3028.4999999999995,0.977
1505,1505,3028.050000000001,0.977
1506,1506,3027.78,0.977
1507,1507,3027.632727272727,0.977
1508,1508,3027.600000000001,0.977
1509,1509,3027.3381818181824,0.977
1510,1510,3027.150000000001,0.976
1511,1511,3027.15,0.976
1512,1512,3027.06,0.976
1513,1513,3026.970000000001,0.976
1514,1514,3026.88,0.976
1515,1515,3026.454545454546,0.976
1516,1516,3026.2500000000005,0.976
1517,1517,3026.07,0.976
1518,1518,3025.56,0.976
1519,1519,3025.1781818181817,0.976
