,index,LoadHourlyAvg,ZoneName,SignalMonth,ZoneAreaSqFt
61056,61056,99.26999999999994,CAV-01-3A-12,5,252.0
61057,61057,99.23999999999994,CAV-01-3A-07,3,269.0
61058,61058,99.0900000000001,CAV-01-3A-21,10,263.0
61059,61059,99.08999999999996,CAV-01-3A-24,9,268.0
61060,61060,99.08999999999996,CAV-01-3A-10,11,256.0
61061,61061,99.00000000000011,CAV-02-3A-05,8,348.0
61062,61062,99.00000000000004,CAV-01-3A-24,2,268.0
61063,61063,99.0,CAV-01-3A-24,9,268.0
61064,61064,99.0,CAV-01-3A-17,1,264.0
61065,61065,98.99999999999991,CAV-01-3A-17,9,264.0
61066,61066,98.92800000000076,CAV-02-5A-04,10,268.0
61067,61067,98.82,CAV-01-3A-11,2,269.0
61068,61068,98.81999999999998,CAV-01-3A-10,7,256.0
61069,61069,98.81999999999998,CAV-01-3A-22,7,263.0
61070,61070,98.8199999999999,CAV-01-3A-18,11,250.0
61071,61071,98.73000000000002,CAV-01-3A-24,9,268.0
61072,61072,98.73000000000002,CAV-01-3A-24,2,268.0
61073,61073,98.72999999999996,CAV-02-3A-05,8,348.0
61074,61074,98.67272727272731,CAV-01-3A-23,7,334.0
61075,61075,98.63999999999996,CAV-01-3A-15,2,255.0
61076,61076,98.63999999999989,CAV-01-3A-14,3,264.0
61077,61077,98.55000000000008,CAV-01-3A-24,4,268.0
61078,61078,98.37000000000016,CAV-01-3A-09,6,256.0
61079,61079,98.36999999999996,CAV-01-3A-15,4,255.0
61080,61080,98.3699999999999,CAV-02-3A-05,6,348.0
61081,61081,98.2799999999998,CAV-01-3A-22,9,263.0
61082,61082,98.19000000000004,CAV-01-3A-18,5,250.0
61083,61083,98.18181818181826,CAV-01-3A-15,8,255.0
61084,61084,98.10000000000002,CAV-01-3A-10,6,256.0
61085,61085,98.00999999999996,CAV-02-5A-05,11,348.0
61086,61086,97.98545454545466,CAV-01-3A-16,11,255.0
61087,61087,97.98545454545462,CAV-01-3A-10,8,256.0
61088,61088,97.8872727272727,CAV-01-3A-15,12,255.0
61089,61089,97.83,CAV-02-3A-04,10,268.0
61090,61090,97.82999999999991,CAV-01-3A-17,3,264.0
61091,61091,97.73999999999997,CAV-01-3A-22,8,263.0
61092,61092,97.59272727272732,CAV-02-3A-03,4,268.0
61093,61093,97.56,CAV-01-3A-24,7,268.0
61094,61094,97.56,CAV-01-3A-24,5,268.0
61095,61095,97.49454545454564,CAV-01-3A-07,12,269.0
61096,61096,97.47000000000033,CAV-01-3A-18,9,250.0
61097,61097,97.47000000000024,CAV-02-3A-25,9,334.0
61098,61098,97.47000000000014,CAV-01-3A-07,9,269.0
61099,61099,97.4700000000001,CAV-01-3A-15,1,255.0
61100,61100,97.47000000000008,CAV-01-3A-12,6,252.0
61101,61101,97.47000000000004,CAV-01-3A-07,9,269.0
61102,61102,97.47000000000004,CAV-01-3A-16,9,255.0
61103,61103,97.46999999999998,CAV-01-3A-10,5,256.0
61104,61104,97.46999999999991,CAV-02-5A-03,11,268.0
61105,61105,97.46999999999986,CAV-01-3A-15,3,255.0
61106,61106,97.39636363636365,CAV-01-3A-24,1,268.0
61107,61107,97.38000000000018,CAV-01-3A-21,9,263.0
61108,61108,97.38000000000012,CAV-02-3A-05,4,348.0
61109,61109,97.3799999999998,CAV-02-3A-04,9,268.0
61110,61110,97.29818181818185,CAV-02-3A-03,5,268.0
61111,61111,97.29000000000002,CAV-01-3A-18,1,250.0
61112,61112,97.2000000000001,CAV-01-3A-18,4,250.0
61113,61113,97.2,CAV-01-3A-12,6,252.0
61114,61114,97.11000000000008,CAV-01-3A-17,8,264.0
61115,61115,97.11,CAV-01-3A-16,2,255.0
61116,61116,97.10999999999996,CAV-01-3A-23,4,334.0
61117,61117,97.02000000000014,CAV-02-3A-04,7,268.0
61118,61118,97.02000000000002,CAV-01-3A-22,8,263.0
61119,61119,96.93,CAV-01-3A-24,2,268.0
61120,61120,96.84000000000002,CAV-01-3A-24,3,268.0
61121,61121,96.84,CAV-02-3A-25,9,334.0
61122,61122,96.80727272727276,CAV-02-5A-03,12,268.0
61123,61123,96.70909090909092,CAV-02-5A-03,1,268.0
61124,61124,96.66000000000004,CAV-02-3A-03,10,268.0
61125,61125,96.65999999999995,CAV-01-3A-17,1,264.0
61126,61126,96.61090909090908,CAV-02-3A-01,3,268.0
61127,61127,96.5127272727274,CAV-02-5A-03,5,268.0
61128,61128,96.47999999999996,CAV-01-3A-22,9,263.0
61129,61129,96.44399999999987,CAV-02-3A-05,7,348.0
61130,61130,96.39000000000004,CAV-02-3A-31,9,92.0
61131,61131,96.39000000000004,CAV-02-5A-03,6,268.0
61132,61132,96.33600000000006,CAV-02-3A-03,5,268.0
61133,61133,96.30000000000013,CAV-01-3A-23,3,334.0
61134,61134,96.29999999999995,CAV-01-3A-24,9,268.0
61135,61135,96.29999999999995,CAV-02-3A-25,4,334.0
61136,61136,96.29999999999993,CAV-01-3A-23,7,334.0
61137,61137,96.24000000000004,CAV-02-3A-04,10,268.0
61138,61138,96.21818181818183,CAV-01-3A-15,10,255.0
61139,61139,96.20999999999994,CAV-01-3A-24,9,268.0
61140,61140,96.20999999999988,CAV-01-3A-18,7,250.0
61141,61141,96.03000000000036,CAV-01-3A-15,11,255.0
61142,61142,96.03000000000009,CAV-01-3A-11,8,269.0
61143,61143,96.02999999999986,CAV-01-3A-14,2,264.0
61144,61144,96.02181818181816,CAV-01-3A-24,8,268.0
61145,61145,96.00000000000006,CAV-02-5A-01,10,268.0
61146,61146,96.0,CAV-02-5A-05,1,348.0
61147,61147,95.94000000000013,CAV-02-3A-25,8,334.0
61148,61148,95.94,CAV-02-3A-04,10,268.0
61149,61149,95.94,CAV-02-3A-03,2,268.0
61150,61150,95.93999999999998,CAV-02-3A-04,11,268.0
61151,61151,95.93999999999994,CAV-01-3A-23,9,334.0
61152,61152,95.9236363636362,CAV-02-3A-04,10,268.0
61153,61153,95.84999999999998,CAV-01-3A-12,3,252.0
61154,61154,95.84999999999997,CAV-02-5A-01,11,268.0
61155,61155,95.8499999999998,CAV-01-3A-17,6,264.0
61156,61156,95.76,CAV-02-3A-03,12,268.0
61157,61157,95.76,CAV-02-5A-05,11,348.0
61158,61158,95.76,CAV-02-5A-05,7,348.0
61159,61159,95.75999999999992,CAV-01-3A-18,1,250.0
61160,61160,95.75999999999988,CAV-01-3A-07,2,269.0
61161,61161,95.72727272727272,CAV-01-3A-11,5,269.0
61162,61162,95.67,CAV-01-3A-09,8,256.0
61163,61163,95.5800000000001,CAV-01-3A-18,4,250.0
61164,61164,95.58,CAV-01-3A-09,6,256.0
61165,61165,95.53090909090928,CAV-02-3A-04,4,268.0
61166,61166,95.48999999999994,CAV-02-3A-03,6,268.0
61167,61167,95.47200000000002,CAV-02-3A-04,3,268.0
61168,61168,95.40000000000003,CAV-01-3A-18,9,250.0
61169,61169,95.40000000000002,CAV-02-5A-05,9,348.0
61170,61170,95.39999999999986,CAV-01-3A-20,2,250.0
61171,61171,95.3099999999999,CAV-02-3A-03,6,268.0
61172,61172,95.30999999999968,CAV-01-3A-17,7,264.0
61173,61173,95.1381818181819,CAV-01-3A-16,3,255.0
61174,61174,95.13818181818183,CAV-01-3A-10,6,256.0
61175,61175,95.13,CAV-01-3A-20,2,250.0
61176,61176,95.12999999999997,CAV-01-3A-07,8,269.0
61177,61177,95.04000000000003,CAV-02-5A-05,5,348.0
61178,61178,95.04,CAV-02-5A-01,5,268.0
61179,61179,94.94181818181823,CAV-02-5A-04,3,268.0
61180,61180,94.90500000000004,CAV-02-5A-05,7,348.0
61181,61181,94.8600000000002,CAV-01-3A-12,8,252.0
61182,61182,94.6800000000001,CAV-01-3A-24,8,268.0
61183,61183,94.68000000000002,CAV-01-3A-21,4,263.0
61184,61184,94.67999999999984,CAV-02-3A-25,10,334.0
61185,61185,94.64727272727274,CAV-02-5A-01,2,268.0
61186,61186,94.59000000000005,CAV-01-3A-15,12,255.0
61187,61187,94.59,CAV-02-3A-31,8,92.0
61188,61188,94.54909090909103,CAV-01-3A-09,11,256.0
61189,61189,94.50000000000011,CAV-01-3A-07,7,269.0
61190,61190,94.50000000000009,CAV-01-3A-07,7,269.0
61191,61191,94.44000000000004,CAV-01-3A-10,1,256.0
61192,61192,94.41000000000042,CAV-02-5A-03,1,268.0
61193,61193,94.39199999999992,CAV-02-3A-25,6,334.0
61194,61194,94.3527272727274,CAV-01-3A-07,10,269.0
61195,61195,94.32000000000016,CAV-01-3A-15,2,255.0
61196,61196,94.3200000000001,CAV-01-3A-17,10,264.0
61197,61197,94.23000000000002,CAV-02-5A-04,6,268.0
61198,61198,94.23,CAV-02-5A-04,8,268.0
61199,61199,94.2299999999998,CAV-02-3A-25,10,334.0
61200,61200,94.17600000000002,CAV-01-3A-20,10,250.0
61201,61201,94.13999999999992,CAV-02-3A-25,8,334.0
61202,61202,94.05818181818198,CAV-02-5A-05,3,348.0
61203,61203,94.0581818181818,CAV-02-5A-05,1,348.0
61204,61204,94.05000000000013,CAV-01-3A-17,6,264.0
61205,61205,94.05000000000013,CAV-01-3A-07,9,269.0
61206,61206,93.96000000000012,CAV-02-3A-03,1,268.0
61207,61207,93.96000000000002,CAV-02-5A-05,8,348.0
61208,61208,93.96,CAV-02-5A-04,1,268.0
61209,61209,93.95999999999994,CAV-02-5A-02,3,268.0
61210,61210,93.95999999999992,CAV-01-3A-20,6,250.0
61211,61211,93.86999999999992,CAV-02-5A-03,12,268.0
61212,61212,93.85199999999992,CAV-02-3A-05,8,348.0
61213,61213,93.77999999999996,CAV-02-5A-01,10,268.0
61214,61214,93.69,CAV-01-3A-18,8,250.0
61215,61215,93.6000000000001,CAV-01-3A-07,8,269.0
61216,61216,93.60000000000008,CAV-02-5A-03,9,268.0
61217,61217,93.60000000000004,CAV-02-5A-04,1,268.0
61218,61218,93.60000000000002,CAV-02-5A-05,7,348.0
61219,61219,93.59999999999997,CAV-02-3A-02,9,268.0
61220,61220,93.59999999999997,CAV-02-3A-01,4,268.0
61221,61221,93.5999999999999,CAV-01-3A-17,8,264.0
61222,61222,93.51000000000003,CAV-02-3A-03,8,268.0
61223,61223,93.46909090909097,CAV-02-3A-01,7,268.0
61224,61224,93.4200000000002,CAV-01-3A-23,2,334.0
61225,61225,93.41999999999992,CAV-01-3A-15,1,255.0
61226,61226,93.37090909090908,CAV-02-5A-02,11,268.0
61227,61227,93.33000000000006,CAV-02-5A-04,8,268.0
61228,61228,93.33,CAV-02-5A-01,11,268.0
61229,61229,93.31199999999998,CAV-01-3A-07,1,269.0
61230,61230,93.27272727272728,CAV-02-3A-05,2,348.0
61231,61231,93.24000000000002,CAV-02-5A-05,11,348.0
61232,61232,93.23999999999994,CAV-02-3A-02,7,268.0
61233,61233,93.15000000000008,CAV-01-3A-15,8,255.0
61234,61234,93.14999999999998,CAV-01-3A-07,12,269.0
61235,61235,92.96999999999996,CAV-02-3A-03,5,268.0
61236,61236,92.88000000000012,CAV-01-3A-23,2,334.0
61237,61237,92.88000000000012,CAV-01-3A-21,7,263.0
61238,61238,92.88000000000004,CAV-01-3A-17,7,264.0
61239,61239,92.88000000000002,CAV-02-5A-04,9,268.0
61240,61240,92.88,CAV-02-5A-05,7,348.0
61241,61241,92.87999999999992,CAV-01-3A-22,6,263.0
61242,61242,92.79000000000006,CAV-02-5A-04,11,268.0
61243,61243,92.79000000000003,CAV-01-3A-24,1,268.0
61244,61244,92.79,CAV-01-3A-15,7,255.0
61245,61245,92.70000000000029,CAV-01-3A-23,12,334.0
61246,61246,92.70000000000005,CAV-02-5A-01,3,268.0
61247,61247,92.61000000000008,CAV-01-3A-18,1,250.0
61248,61248,92.61000000000006,CAV-01-3A-20,11,250.0
61249,61249,92.61000000000004,CAV-01-3A-22,4,263.0
61250,61250,92.52000000000017,CAV-02-3A-25,2,334.0
61251,61251,92.52000000000014,CAV-01-3A-07,3,269.0
61252,61252,92.52000000000004,CAV-02-3A-25,12,334.0
61253,61253,92.52000000000004,CAV-02-5A-01,7,268.0
61254,61254,92.52000000000004,CAV-01-3A-21,6,263.0
61255,61255,92.51999999999994,CAV-01-3A-23,4,334.0
61256,61256,92.48727272727274,CAV-02-5A-04,9,268.0
61257,61257,92.48727272727268,CAV-01-3A-24,2,268.0
61258,61258,92.48727272727264,CAV-02-5A-05,5,348.0
61259,61259,92.43,CAV-01-3A-24,1,268.0
61260,61260,92.34000000000036,CAV-01-3A-15,6,255.0
61261,61261,92.3400000000003,CAV-01-3A-07,6,269.0
61262,61262,92.3400000000002,CAV-01-3A-07,7,269.0
61263,61263,92.34000000000016,CAV-01-3A-14,10,264.0
61264,61264,92.3400000000001,CAV-01-3A-07,7,269.0
61265,61265,92.34000000000007,CAV-01-3A-15,5,255.0
61266,61266,92.34000000000005,CAV-01-3A-07,11,269.0
61267,61267,92.34000000000002,CAV-01-3A-17,9,264.0
61268,61268,92.34,CAV-01-3A-11,1,269.0
61269,61269,92.33999999999992,CAV-01-3A-16,12,255.0
61270,61270,92.33999999999985,CAV-01-3A-07,8,269.0
61271,61271,92.25000000000009,CAV-02-3A-25,6,334.0
61272,61272,92.23199999999996,CAV-01-3A-24,7,268.0
61273,61273,92.19272727272728,CAV-01-3A-09,5,256.0
61274,61274,92.16000000000012,CAV-01-3A-22,5,263.0
61275,61275,92.09454545454544,CAV-01-3A-16,2,255.0
61276,61276,92.07,CAV-02-3A-02,10,268.0
61277,61277,92.07,CAV-01-3A-23,3,334.0
61278,61278,92.07,CAV-01-3A-15,1,255.0
61279,61279,92.03999999999996,CAV-02-5A-01,11,268.0
61280,61280,91.97999999999998,CAV-02-3A-03,7,268.0
61281,61281,91.9799999999999,CAV-01-3A-14,8,264.0
61282,61282,91.97999999999988,CAV-01-3A-15,9,255.0
61283,61283,91.88999999999989,CAV-02-5A-02,1,268.0
61284,61284,91.8000000000001,CAV-02-5A-05,1,348.0
61285,61285,91.80000000000008,CAV-02-5A-03,2,268.0
61286,61286,91.80000000000004,CAV-01-3A-23,7,334.0
61287,61287,91.8,CAV-01-3A-24,8,268.0
61288,61288,91.79999999999995,CAV-01-3A-11,8,269.0
61289,61289,91.71000000000016,CAV-02-3A-03,9,268.0
61290,61290,91.70999999999994,CAV-02-3A-04,6,268.0
61291,61291,91.62000000000018,CAV-01-3A-20,9,250.0
61292,61292,91.62000000000012,CAV-01-3A-22,5,263.0
61293,61293,91.62000000000008,CAV-01-3A-07,5,269.0
61294,61294,91.5300000000002,CAV-01-3A-17,7,264.0
61295,61295,91.53000000000011,CAV-01-3A-18,3,250.0
61296,61296,91.53000000000002,CAV-02-5A-03,9,268.0
61297,61297,91.43999999999998,CAV-01-3A-23,5,334.0
61298,61298,91.4399999999999,CAV-01-3A-15,3,255.0
61299,61299,91.4072727272726,CAV-01-3A-18,5,250.0
61300,61300,91.35000000000008,CAV-01-3A-17,8,264.0
61301,61301,91.34999999999997,CAV-01-3A-07,2,269.0
61302,61302,91.30909090909086,CAV-02-5A-02,11,268.0
61303,61303,91.30909090909084,CAV-02-5A-04,10,268.0
61304,61304,91.26,CAV-02-5A-03,5,268.0
61305,61305,91.21090909090914,CAV-01-3A-16,8,255.0
61306,61306,91.17000000000026,CAV-01-3A-17,6,264.0
61307,61307,91.16999999999996,CAV-02-3A-05,12,348.0
61308,61308,91.11272727272728,CAV-02-3A-05,3,348.0
61309,61309,91.08,CAV-01-3A-14,5,264.0
61310,61310,91.01454545454544,CAV-01-3A-23,10,334.0
61311,61311,90.99000000000004,CAV-01-3A-07,7,269.0
61312,61312,90.99000000000002,CAV-01-3A-14,6,264.0
61313,61313,90.91636363636373,CAV-02-5A-03,11,268.0
61314,61314,90.91636363636368,CAV-02-5A-05,9,348.0
61315,61315,90.91636363636358,CAV-01-3A-16,9,255.0
61316,61316,90.90000000000002,CAV-01-3A-24,7,268.0
61317,61317,90.81818181818188,CAV-02-5A-04,10,268.0
61318,61318,90.81000000000002,CAV-01-3A-15,8,255.0
61319,61319,90.81,CAV-02-3A-04,6,268.0
61320,61320,90.80999999999996,CAV-01-3A-21,12,263.0
61321,61321,90.80999999999992,CAV-02-3A-02,5,268.0
61322,61322,90.72000000000008,CAV-02-3A-01,8,268.0
61323,61323,90.71999999999996,CAV-01-3A-21,2,263.0
61324,61324,90.63,CAV-01-3A-16,7,255.0
61325,61325,90.62999999999997,CAV-01-3A-15,9,255.0
61326,61326,90.62999999999984,CAV-01-3A-12,6,252.0
61327,61327,90.62181818181816,CAV-01-3A-23,10,334.0
61328,61328,90.54,CAV-01-3A-23,5,334.0
61329,61329,90.44999999999987,CAV-01-3A-18,11,250.0
61330,61330,90.32727272727276,CAV-02-5A-05,8,348.0
61331,61331,90.18000000000002,CAV-01-3A-17,10,264.0
61332,61332,90.18,CAV-01-3A-12,9,252.0
61333,61333,90.17999999999998,CAV-01-3A-09,6,256.0
61334,61334,90.1799999999999,CAV-01-3A-07,3,269.0
61335,61335,90.1309090909091,CAV-02-5A-03,4,268.0
61336,61336,90.09000000000016,CAV-01-3A-21,9,263.0
61337,61337,90.09,CAV-01-3A-23,6,334.0
61338,61338,90.09,CAV-01-3A-24,10,268.0
61339,61339,90.08999999999988,CAV-01-3A-21,5,263.0
61340,61340,90.08999999999985,CAV-01-3A-23,6,334.0
61341,61341,90.03272727272733,CAV-02-3A-25,6,334.0
61342,61342,90.00000000000007,CAV-01-3A-09,10,256.0
61343,61343,89.99999999999993,CAV-01-3A-11,8,269.0
61344,61344,89.96399999999994,CAV-02-5A-04,4,268.0
61345,61345,89.90999999999997,CAV-01-3A-12,4,252.0
61346,61346,89.90999999999985,CAV-01-3A-07,5,269.0
61347,61347,89.81999999999987,CAV-01-3A-09,6,256.0
61348,61348,89.73000000000015,CAV-01-3A-11,9,269.0
61349,61349,89.72999999999998,CAV-02-5A-04,6,268.0
61350,61350,89.72999999999996,CAV-02-5A-04,9,268.0
61351,61351,89.72999999999992,CAV-01-3A-12,9,252.0
61352,61352,89.63999999999999,CAV-01-3A-09,10,256.0
61353,61353,89.63999999999994,CAV-01-3A-17,12,264.0
61354,61354,89.63999999999992,CAV-01-3A-07,3,269.0
61355,61355,89.55000000000011,CAV-01-3A-16,6,255.0
61356,61356,89.53200000000004,CAV-01-3A-11,6,269.0
61357,61357,89.46000000000011,CAV-02-3A-25,5,334.0
61358,61358,89.36999999999989,CAV-01-3A-16,1,255.0
61359,61359,89.34545454545464,CAV-01-3A-14,8,264.0
61360,61360,89.27999999999993,CAV-01-3A-20,3,250.0
61361,61361,89.27999999999982,CAV-02-3A-01,11,268.0
61362,61362,89.1900000000001,CAV-02-3A-02,5,268.0
61363,61363,89.19000000000005,CAV-02-3A-04,4,268.0
61364,61364,89.18999999999998,CAV-01-3A-09,10,256.0
61365,61365,89.10000000000007,CAV-02-3A-05,1,348.0
61366,61366,89.03999999999998,CAV-01-3A-12,6,252.0
61367,61367,89.01000000000018,CAV-02-3A-03,1,268.0
61368,61368,88.92000000000017,CAV-01-3A-07,9,269.0
61369,61369,88.85454545454543,CAV-02-5A-04,3,268.0
61370,61370,88.8300000000001,CAV-01-3A-17,3,264.0
61371,61371,88.83000000000004,CAV-01-3A-23,2,334.0
61372,61372,88.83,CAV-02-5A-05,9,348.0
61373,61373,88.74000000000007,CAV-02-3A-05,2,348.0
61374,61374,88.74000000000005,CAV-02-5A-05,7,348.0
61375,61375,88.74000000000002,CAV-01-3A-09,7,256.0
61376,61376,88.74000000000001,CAV-01-3A-12,11,252.0
61377,61377,88.66800000000008,CAV-02-5A-01,6,268.0
61378,61378,88.65818181818159,CAV-01-3A-17,1,264.0
61379,61379,88.65000000000002,CAV-01-3A-24,6,268.0
61380,61380,88.56000000000012,CAV-02-5A-05,3,348.0
61381,61381,88.56000000000012,CAV-02-3A-03,11,268.0
61382,61382,88.55999999999995,CAV-01-3A-07,8,269.0
61383,61383,88.47000000000003,CAV-01-3A-24,12,268.0
61384,61384,88.46999999999996,CAV-02-3A-03,6,268.0
61385,61385,88.46999999999996,CAV-01-3A-10,6,256.0
61386,61386,88.38000000000011,CAV-01-3A-15,8,255.0
61387,61387,88.36363636363636,CAV-01-3A-24,3,268.0
61388,61388,88.3440000000001,CAV-02-3A-04,5,268.0
61389,61389,88.34399999999987,CAV-01-3A-23,5,334.0
61390,61390,88.28999999999996,CAV-02-3A-25,8,334.0
61391,61391,88.20000000000012,CAV-01-3A-12,3,252.0
61392,61392,88.15500000000009,CAV-02-5A-04,10,268.0
61393,61393,88.11000000000028,CAV-01-3A-07,2,269.0
61394,61394,88.11000000000013,CAV-01-3A-17,6,264.0
61395,61395,88.11000000000001,CAV-01-3A-24,9,268.0
61396,61396,88.10999999999991,CAV-01-3A-15,2,255.0
61397,61397,88.10999999999989,CAV-01-3A-17,9,264.0
61398,61398,88.06909090909093,CAV-02-3A-03,12,268.0
61399,61399,88.02000000000008,CAV-01-3A-09,7,256.0
61400,61400,88.02000000000002,CAV-02-5A-01,8,268.0
61401,61401,88.01999999999994,CAV-02-5A-01,5,268.0
61402,61402,87.84000000000002,CAV-02-5A-01,6,268.0
61403,61403,87.83999999999993,CAV-01-3A-09,11,256.0
61404,61404,87.804,CAV-01-3A-24,3,268.0
61405,61405,87.74999999999993,CAV-01-3A-16,9,255.0
61406,61406,87.74999999999984,CAV-01-3A-23,3,334.0
61407,61407,87.66000000000008,CAV-01-3A-16,9,255.0
61408,61408,87.65999999999997,CAV-01-3A-24,5,268.0
61409,61409,87.57818181818176,CAV-02-5A-02,6,268.0
61410,61410,87.57000000000006,CAV-01-3A-24,12,268.0
61411,61411,87.57000000000001,CAV-02-5A-05,8,348.0
61412,61412,87.56999999999987,CAV-02-3A-05,11,348.0
61413,61413,87.48000000000003,CAV-01-3A-16,3,255.0
61414,61414,87.48,CAV-02-5A-01,10,268.0
61415,61415,87.48,CAV-02-5A-05,6,348.0
61416,61416,87.39000000000033,CAV-01-3A-23,8,334.0
61417,61417,87.38999999999994,CAV-01-3A-24,11,268.0
61418,61418,87.30000000000007,CAV-01-3A-07,9,269.0
61419,61419,87.3,CAV-02-3A-25,5,334.0
61420,61420,87.28363636363635,CAV-01-3A-22,6,263.0
61421,61421,87.2100000000002,CAV-01-3A-17,12,264.0
61422,61422,87.21000000000019,CAV-01-3A-18,7,250.0
61423,61423,87.21000000000008,CAV-01-3A-16,12,255.0
61424,61424,87.21000000000004,CAV-01-3A-15,4,255.0
61425,61425,87.21000000000004,CAV-01-3A-07,6,269.0
61426,61426,87.20999999999998,CAV-01-3A-16,6,255.0
61427,61427,87.20999999999997,CAV-01-3A-24,5,268.0
61428,61428,87.20999999999992,CAV-01-3A-11,9,269.0
61429,61429,87.18545454545455,CAV-02-3A-01,8,268.0
61430,61430,87.12000000000005,CAV-02-3A-04,1,268.0
61431,61431,87.12,CAV-01-3A-23,6,334.0
61432,61432,87.11999999999996,CAV-01-3A-09,4,256.0
61433,61433,87.08727272727273,CAV-01-3A-10,5,256.0
61434,61434,87.0300000000002,CAV-01-3A-09,7,256.0
61435,61435,87.02999999999992,CAV-02-3A-05,7,348.0
61436,61436,87.0299999999999,CAV-01-3A-14,4,264.0
61437,61437,86.98909090909092,CAV-02-5A-01,2,268.0
61438,61438,86.94,CAV-01-3A-07,9,269.0
61439,61439,86.93999999999998,CAV-02-3A-05,5,348.0
61440,61440,86.93999999999993,CAV-02-3A-03,2,268.0
61441,61441,86.85000000000001,CAV-02-5A-01,6,268.0
61442,61442,86.84999999999998,CAV-02-3A-03,10,268.0
61443,61443,86.84999999999991,CAV-02-3A-05,12,348.0
61444,61444,86.84999999999991,CAV-01-3A-12,11,252.0
61445,61445,86.79272727272723,CAV-01-3A-07,3,269.0
61446,61446,86.76000000000006,CAV-01-3A-16,5,255.0
61447,61447,86.72399999999998,CAV-01-3A-17,12,264.0
61448,61448,86.69454545454529,CAV-01-3A-22,9,263.0
61449,61449,86.67000000000006,CAV-01-3A-09,9,256.0
61450,61450,86.67000000000003,CAV-01-3A-17,8,264.0
61451,61451,86.67000000000003,CAV-02-5A-05,4,348.0
61452,61452,86.58000000000008,CAV-02-3A-05,2,348.0
61453,61453,86.58000000000008,CAV-01-3A-17,5,264.0
61454,61454,86.58,CAV-02-5A-05,4,348.0
61455,61455,86.57999999999998,CAV-02-3A-01,11,268.0
61456,61456,86.57999999999988,CAV-01-3A-16,12,255.0
61457,61457,86.57999999999988,CAV-01-3A-18,8,250.0
61458,61458,86.48999999999997,CAV-02-5A-04,9,268.0
61459,61459,86.40000000000009,CAV-02-3A-02,4,268.0
61460,61460,86.40000000000008,CAV-02-3A-01,2,268.0
61461,61461,86.40000000000008,CAV-02-3A-01,5,268.0
61462,61462,86.40000000000002,CAV-02-5A-01,8,268.0
61463,61463,86.40000000000002,CAV-02-5A-02,9,268.0
61464,61464,86.4,CAV-02-5A-04,7,268.0
61465,61465,86.4,CAV-02-5A-05,11,348.0
61466,61466,86.4,CAV-02-5A-01,9,268.0
61467,61467,86.4,CAV-02-5A-01,11,268.0
61468,61468,86.4,CAV-02-5A-04,1,268.0
61469,61469,86.4,CAV-02-5A-04,4,268.0
61470,61470,86.4,CAV-02-5A-01,8,268.0
61471,61471,86.4,CAV-02-5A-05,3,348.0
61472,61472,86.4,CAV-02-5A-05,1,348.0
61473,61473,86.4,CAV-02-5A-04,5,268.0
61474,61474,86.4,CAV-02-5A-01,2,268.0
61475,61475,86.39999999999999,CAV-02-5A-05,3,348.0
61476,61476,86.39999999999999,CAV-02-5A-05,11,348.0
61477,61477,86.39999999999996,CAV-02-5A-04,9,268.0
61478,61478,86.39999999999996,CAV-02-3A-01,6,268.0
61479,61479,86.39999999999995,CAV-01-3A-17,5,264.0
61480,61480,86.39999999999993,CAV-01-3A-23,3,334.0
61481,61481,86.39999999999993,CAV-01-3A-15,12,255.0
61482,61482,86.39999999999993,CAV-02-5A-05,6,348.0
61483,61483,86.31000000000002,CAV-02-5A-01,8,268.0
61484,61484,86.30999999999996,CAV-02-3A-03,6,268.0
61485,61485,86.30181818181823,CAV-02-5A-04,12,268.0
61486,61486,86.29199999999996,CAV-01-3A-17,5,264.0
61487,61487,86.2200000000001,CAV-01-3A-15,6,255.0
61488,61488,86.2036363636363,CAV-01-3A-23,7,334.0
61489,61489,86.2036363636363,CAV-01-3A-17,7,264.0
61490,61490,86.18400000000004,CAV-01-3A-15,4,255.0
61491,61491,86.18399999999993,CAV-01-3A-07,1,269.0
61492,61492,86.13000000000001,CAV-01-3A-24,8,268.0
61493,61493,86.12999999999988,CAV-01-3A-22,7,263.0
61494,61494,86.04000000000003,CAV-01-3A-11,4,269.0
61495,61495,86.03999999999985,CAV-01-3A-22,6,263.0
61496,61496,85.95000000000005,CAV-01-3A-11,5,269.0
61497,61497,85.95000000000005,CAV-01-3A-24,7,268.0
61498,61498,85.95,CAV-02-5A-05,10,348.0
61499,61499,85.8600000000004,CAV-01-3A-24,6,268.0
61500,61500,85.81090909090894,CAV-02-3A-02,3,268.0
61501,61501,85.67999999999999,CAV-01-3A-20,8,250.0
61502,61502,85.59000000000007,CAV-02-5A-01,2,268.0
61503,61503,85.58999999999999,CAV-02-3A-02,1,268.0
61504,61504,85.58999999999996,CAV-02-3A-05,9,348.0
61505,61505,85.58999999999992,CAV-01-3A-20,9,250.0
61506,61506,85.58999999999988,CAV-02-5A-03,9,268.0
61507,61507,85.536,CAV-02-5A-02,9,268.0
61508,61508,85.51636363636365,CAV-01-3A-15,3,255.0
61509,61509,85.5,CAV-01-3A-24,4,268.0
61510,61510,85.49999999999994,CAV-02-5A-05,3,348.0
61511,61511,85.4181818181818,CAV-02-5A-02,12,268.0
61512,61512,85.41000000000004,CAV-01-3A-23,9,334.0
61513,61513,85.40999999999998,CAV-01-3A-24,1,268.0
